normalized_url,page_type,matched_botify,keyword_rows,distinct_ranking_keywords,current_ranked_keywords,lost_or_unranked_keywords,avg_current_rank,top3_keywords,top10_keywords,top20_keywords,top50_keywords,top100_keywords,ranking_keyword_score,keywords_not_top10,quick_win_11_20_keywords,striking_distance_21_50_keywords,botify_audience_keywords_to_90pct,ranking_potential_score,main_keyword,title_matches_main_keyword,meta_matches_main_keyword,h1_matches_main_keyword,url_matches_main_keyword,keyword_groups_top
https://www.chewy.com/ultra-chewy-naturals-hoof-beef-chew/dp/3623806,PDP,True,1,1,1,0,23.0,0,0,0,1,1,43.8,1,0,1,1.0,47.2,ultra chewy natural dog chews,partial,partial,full,partial,HVF Pages
https://www.chewy.com/ultra-chewy-uc-double-treat-bone/dp/3614166,PDP,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,ultra chewy natural dog chews,partial,partial,partial,weak,HVF Pages
https://www.chewy.com/ultra-paws-cool-dog-boots-4-count/product-reviews/116893,Other,False,1,1,1,0,8.0,0,1,1,1,1,88.8,0,0,0,,0.0,ultra paws dog socks,,,,,HVF Pages
https://www.chewy.com/ultra-paws-doggie-socks-dogs-gerty/product-reviews/133400,Other,False,1,1,1,0,23.0,0,0,0,1,1,43.8,1,0,1,,60.0,ultra paws dog socks,,,,,HVF Pages
https://www.chewy.com/ultra-paws-doggie-socks-dogs-original/product-reviews/119335,Other,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,ultra paws dog socks,,,,,HVF Pages
https://www.chewy.com/ultra-paws-doggie-socks-dogs-shazam/product-reviews/133412,Other,False,1,1,1,0,13.0,0,0,1,1,1,62.5,1,1,0,,75.0,ultra paws dog socks,,,,,HVF Pages
https://www.chewy.com/ultra-paws-pawtectors-waterproof-dog/product-reviews/116900,Other,False,2,2,2,0,15.0,0,0,2,2,2,62.5,2,2,0,,75.0,ultra paws dog boots,,,,,HVF Pages; Brands Pages
https://www.chewy.com/ultracruz-antioxidant-formula-immune/dp/237597,PDP,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,ultracruz,full,full,full,full,Brands Pages
https://www.chewy.com/ultracruz-hydrogen-peroxide-horse/dp/237816,PDP,True,1,1,1,0,21.0,0,0,0,1,1,43.8,1,0,1,1.0,47.2,ultracruz horse wound care,partial,partial,partial,partial,HVF Pages
https://www.chewy.com/ultracruz-ichthammol-skin-care-horse/dp/237810,PDP,True,1,1,1,0,3.0,1,1,1,1,1,100,0,0,0,1.0,2.2,ultracruz horse wound care,partial,partial,partial,partial,HVF Pages
https://www.chewy.com/ultracruz-ichthammol-skin-care-horse/dp/237811,PDP,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,ultracruz horse wound care,partial,partial,partial,partial,HVF Pages
https://www.chewy.com/unbeetable-feeds-beet-pulp-low-sugar/dp/1335494,PDP,True,1,1,1,0,14.0,0,0,1,1,1,62.5,1,1,0,1.0,58.5,beet pulp shreds,full,full,full,partial,HVF AI Content Test II
https://www.chewy.com/unbeetable-feeds-grain-free-complete/dp/1450974,PDP,True,1,1,1,0,29.0,0,0,0,1,1,43.8,1,0,1,5.0,50.8,chewy horse feed,full,full,full,partial,N/A
https://www.chewy.com/uncle-jims-worm-farm-live-mealworms/product-reviews/317616,Other,False,1,1,1,0,25.0,0,0,0,1,1,43.8,1,0,1,,60.0,uncle jims worm farm reviews,,,,,N/A
https://www.chewy.com/uncle-jims-worm-farm-super-red/product-reviews/317624,Other,False,2,1,2,0,13.0,0,0,2,2,2,62.5,2,2,0,,75.0,uncle jims worm farm reviews,,,,,N/A
https://www.chewy.com/under-weather-ready-cal-high-calorie/dp/3727246,PDP,False,1,1,1,0,23.0,0,0,0,1,1,43.8,1,0,1,,60.0,under weather cat vitamins,,,,,HVF Pages
https://www.chewy.com/under-weather-rice-chicken-bone-broth/product-reviews/209087,Other,False,1,1,1,0,28.0,0,0,0,1,1,43.8,1,0,1,,60.0,under weather dog food,,,,,HVF Pages
https://www.chewy.com/underwater-galleries-assorted-cichlid/product-reviews/227335,Other,False,1,1,1,0,23.0,0,0,0,1,1,43.8,1,0,1,,60.0,underwater galleries,,,,,HV Brands Pages
https://www.chewy.com/underwater-galleries-fish-tank/product-reviews/1379102,Other,False,1,1,1,0,7.0,0,1,1,1,1,88.8,0,0,0,,0.0,underwater galleries,,,,,HV Brands Pages
https://www.chewy.com/underwater-galleries-sea-cave/product-reviews/227339,Other,False,1,1,1,0,17.0,0,0,1,1,1,62.5,1,1,0,,75.0,underwater galleries,,,,,HV Brands Pages
https://www.chewy.com/underwater-treasures-floating-glass/dp/558726,PDP,True,2,2,1,1,30.0,0,0,0,1,1,21.9,2,0,1,1.0,45.4,goldfish thermometers,fail,fail,partial,fail,HVSP Pages; PLP - Seer Taxonomy
https://www.chewy.com/unipaws-dog-cat-gate/product-reviews/1568118,Other,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,unipaws,,,,,Brands Pages
https://www.chewy.com/unipaws-extra-tall-metal-dog-cat-gate/product-reviews/1369286,Other,False,1,1,1,0,20.0,0,0,1,1,1,62.5,1,1,0,,75.0,unipaws,,,,,Brands Pages
https://www.chewy.com/unipaws-fluted-doors-aquarium-stand/dp/3974918,PDP,True,1,1,1,0,7.0,0,1,1,1,1,88.8,0,0,0,2.0,3.6,aquarium stand doors,full,full,full,full,HVSP Pages
https://www.chewy.com/uniprim-powder-horses-apple-flavor/dp/184083,PDP,True,1,1,1,0,11.0,0,0,1,1,1,62.5,1,1,0,2.0,59.8,uniprim,full,full,full,full,Brands Pages
https://www.chewy.com/uproot-clean-7-in-1-vacuum-powered/dp/1463494,PDP,True,3,3,3,0,11.0,0,2,3,3,3,80.0,1,1,0,2.0,22.3,uproot grooming kit reviews,partial,partial,partial,weak,Brand Reviews OP27
https://www.chewy.com/uproot-clean-washing-machine-cleaner/product-reviews/2194926,Other,False,1,1,1,0,8.0,0,1,1,1,1,88.8,0,0,0,,0.0,uproot clean reviews,,,,,Brand Reviews OP27
https://www.chewy.com/uproot-clean-washing-machine-cleaner/product-reviews/2194942,Other,False,1,1,1,0,27.0,0,0,0,1,1,43.8,1,0,1,,60.0,uproot clean reviews,,,,,Brand Reviews OP27
https://www.chewy.com/urigreen-es-liver-flavored-tablet/product-reviews/202309,Other,False,1,1,1,0,1.0,1,1,1,1,1,100,0,0,0,,0.0,urigreen,,,,,Brands Pages
https://www.chewy.com/urine-gone-pet-stain-odor-eliminator/product-questions/232134,Other,False,1,1,1,0,24.0,0,0,0,1,1,43.8,1,0,1,,60.0,urine gone,,,,,Brands Pages
https://www.chewy.com/urine-gone-pet-stain-odor-eliminator/product-reviews/232134,Other,False,1,1,1,0,4.0,0,1,1,1,1,88.8,0,0,0,,0.0,urine gone,,,,,Brands Pages
https://www.chewy.com/urine-off-dog-puppy-formula-stain/dp/234944,PDP,True,2,1,2,0,16.5,0,0,2,2,2,62.5,2,2,0,2.0,59.8,urine off,full,full,full,full,HV Brands Pages
https://www.chewy.com/ursodiol-compounded-oral-oil-liquid/dp/588566,PDP,True,1,1,1,0,1.0,1,1,1,1,1,100,0,0,0,5.0,5.8,ursodiol compounded,full,full,full,full,HV Brands Pages
https://www.chewy.com/ursodiol-compounded-oral-oil-liquid/product-reviews/272893,Other,False,1,1,1,0,13.0,0,0,1,1,1,62.5,1,1,0,,75.0,ursodiol compounded,,,,,HV Brands Pages
https://www.chewy.com/usa-bones-chews-elk-antler-dog-chew/dp/115622,PDP,False,1,1,1,0,19.0,0,0,1,1,1,62.5,1,1,0,,75.0,bones and chews made in usa antler dog chews,,,,,Brands Pages
https://www.chewy.com/v-dog-breathbones-rawhide-free/dp/220528,PDP,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,chewy exclusive rawhide-free dog treats,partial,partial,partial,partial,All PLP Rankings
https://www.chewy.com/vacqueen-smart-washable-pet-pre/dp/3837462,PDP,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,2.0,44.8,best air purifier for pets with washable filter,full,full,full,weak,Best of OPPORTUNITY
https://www.chewy.com/valley-farms-hi-flite-wild-bird-food/dp/312037,PDP,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,valley farms wild bird food,full,full,full,full,HVF Pages
https://www.chewy.com/van-ness-ecoware-non-skid-cat-dish/dp/109329,PDP,True,1,1,1,0,4.0,0,1,1,1,1,88.8,0,0,0,3.0,4.5,van ness cat bowls dishes,partial,partial,partial,partial,HVF Pages
https://www.chewy.com/van-ness-litter-scoop/dp/55404,PDP,True,1,1,1,0,2.0,1,1,1,1,1,100,0,0,0,1.0,2.2,van ness litter scoop,full,full,full,full,HVF Pages
https://www.chewy.com/vectra-flea-tick-spot-treatment/dp/1291582,PDP,True,2,2,2,0,6.5,0,2,2,2,2,88.8,0,0,0,1.0,2.2,vectra dog flea tick spot treatments,partial,partial,full,full,HVF Pages
https://www.chewy.com/venison-joes-gourmet-beef-bones-apple/product-reviews/46709,Other,False,1,1,1,0,26.0,0,0,0,1,1,43.8,1,0,1,,60.0,venison joe's,,,,,HV Brands Pages
https://www.chewy.com/venison-joes-hickory-smoked-beef/product-reviews/170009,Other,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,venison joe's,,,,,HV Brands Pages
https://www.chewy.com/venison-joes-hickory-smoked-small/product-reviews/170018,Other,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,venison joe's,,,,,HV Brands Pages
https://www.chewy.com/venison-joes-natural-elk-antler-dog/product-reviews/35805,Other,False,1,1,1,0,8.0,0,1,1,1,1,88.8,0,0,0,,0.0,venison joe's,,,,,HV Brands Pages
https://www.chewy.com/vepotek-double-sided-fish-aquarium/dp/257820,PDP,True,1,1,1,0,6.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,vepotek,full,full,full,full,HV Brands Pages
https://www.chewy.com/versele-laga-classic-pigeon-food/dp/259124,PDP,True,3,3,3,0,10.67,0,2,2,3,3,73.8,1,0,1,1.0,17.2,versele-laga for pigeons,partial,partial,full,full,Brands Pages; HVSP Pages - OP FY26; N/A
https://www.chewy.com/versele-laga-classic-pigeon-food/product-reviews/259123,Other,False,2,2,1,1,14.0,0,0,1,1,1,31.2,2,1,0,,65.0,versele-laga,,,,,HVF Pages; Brands Pages
https://www.chewy.com/versele-laga-colombine-vita-bird/dp/1497934,PDP,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,2.0,44.8,versele-laga for pigeons,partial,partial,partial,partial,Brands Pages
https://www.chewy.com/versele-laga-complete-all-in-one/dp/259136,PDP,True,1,1,1,0,15.0,0,0,1,1,1,62.5,1,1,0,1.0,58.5,versele-laga for small pets,partial,partial,partial,partial,Brands Pages
https://www.chewy.com/versele-laga-complete-all-in-one/dp/259138,PDP,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,versele laga rabbit food,full,full,full,partial,HVF Pages
https://www.chewy.com/versele-laga-complete-all-in-one/dp/259140,PDP,True,1,1,1,0,2.0,1,1,1,1,1,100,0,0,0,1.0,2.2,versele laga rabbit food,full,full,full,partial,HVF Pages
https://www.chewy.com/versele-laga-complete-all-in-one/product-reviews/259137,Other,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,versele laga rabbit food,,,,,HVF Pages
https://www.chewy.com/versele-laga-nature-snack-mix/dp/259108,PDP,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,versele-laga for small pets,partial,partial,full,partial,Brands Pages
https://www.chewy.com/versele-laga-plus-ic-base-bird-food/dp/1497982,PDP,True,1,1,1,0,3.0,1,1,1,1,1,100,0,0,0,1.0,2.2,versele laga bird food,full,full,full,full,HVF Pages
https://www.chewy.com/versele-laga-plus-ic-champion-pigeon/dp/821342,PDP,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,2.0,44.8,versele-laga for pigeon,full,full,full,full,HVSP Pages - OP FY26
https://www.chewy.com/versele-laga-plus-ic-energy-pigeon/product-reviews/259119,Other,False,1,1,1,0,19.0,0,0,1,1,1,62.5,1,1,0,,75.0,versele-laga,,,,,Brands Pages
https://www.chewy.com/verus-life-advantage-chicken-meal/product-reviews/42224,Other,False,1,1,1,0,9.0,0,1,1,1,1,88.8,0,0,0,,0.0,verus dog food,,,,,HVSP Pages
https://www.chewy.com/vet-basics-general-dog-cat-ear/dp/391543,PDP,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,vet basics,full,full,full,full,Brands Pages
https://www.chewy.com/vet-basics-oatmeal-protein-dog-cat/product-reviews/391546,Other,False,2,1,2,0,19.5,0,0,2,2,2,62.5,2,2,0,,75.0,vet basics,,,,,Brands Pages
https://www.chewy.com/vet-care,Other,False,41,40,35,6,23.09,1,4,6,35,35,42.9,37,2,29,,54.1,chewys phone number,,,,,Customer Help Center - Focused Keywords; N/A; 1 - Chewy Branded KWs; Customer Help Center; Brand Reviews OP27
https://www.chewy.com/vet-care/membership/terms,Other,False,2,2,1,1,25.0,0,0,0,1,1,21.9,2,0,1,,57.5,chewy subscription,,,,,Customer Help Center - Focused Keywords; 1 - Chewy Branded KWs
https://www.chewy.com/vet-care/pet-portal,Other,False,26,26,26,0,20.0,1,2,12,26,26,54.9,24,10,14,,61.2,chewy login,,,,,Chewy Login; N/A; 1 - Chewy Branded KWs; Customer Help Center - Focused Keywords; Customer Help Center
https://www.chewy.com/vet-care/vet-near-me/az/chandler/3355-west-chandler-blvd-suite-2,Other,False,6,5,1,5,17.0,0,0,1,1,1,10.4,6,1,0,,58.3,chewy hub,,,,,Customer Help Center - Focused Keywords; N/A
https://www.chewy.com/vet-care/vet-near-me/co/colorado-springs,Other,False,4,3,3,1,11.33,0,1,3,3,3,53.4,3,2,0,,51.2,chewy vet,,,,,N/A; Customer Help Center - Focused Keywords; Customer Help Center
https://www.chewy.com/vet-care/vet-near-me/co/colorado-springs/100-e-cheyenne-rd-suite-100,Other,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,what are the current hours of chewy pharmacy?,,,,,Customer Help Center
https://www.chewy.com/vet-care/vet-near-me/co/denver,Other,False,3,3,3,0,14.33,0,0,3,3,3,62.5,3,3,0,,75.0,chewy vet care 9+co reviews,,,,,Customer Help Center; N/A; Brand Reviews OP27
https://www.chewy.com/vet-care/vet-near-me/co/denver/4193-e-8th-ave,Other,False,7,7,4,3,16.0,1,1,3,4,4,38.4,6,2,1,,53.6,chewy vet care 9+co reviews,,,,,Customer Help Center - Focused Keywords; Customer Help Center; 1 - Chewy Branded KWs; Brand Reviews OP27
https://www.chewy.com/vet-care/vet-near-me/co/denver/4193-e-8th-ave/veterinary-services,Other,False,4,2,1,3,6.0,0,1,1,1,1,22.2,3,0,0,,41.2,chewy vet care 9+co reviews,,,,,Brand Reviews OP27; N/A
https://www.chewy.com/vet-care/vet-near-me/fl/coral-springs,Other,False,20,19,16,4,17.31,0,0,14,16,16,48.1,20,14,2,,69.5,chewy phone number,,,,,Customer Help Center - Focused Keywords; 1 - Chewy Branded KWs
https://www.chewy.com/vet-care/vet-near-me/fl/coral-springs/2920-n-university-dr,Other,False,5,5,1,4,17.0,0,0,1,1,1,12.5,5,1,0,,59.0,coral springs animal hospital reviews,,,,,Customer Help Center - Focused Keywords; 1 - Chewy Branded KWs; Brand Reviews OP27
https://www.chewy.com/vet-care/vet-near-me/fl/jacksonville/12675-beach-boulevard-suite-102/veterinary-services,Other,False,1,1,1,0,15.0,0,0,1,1,1,62.5,1,1,0,,75.0,evaluate the pet supplies and services company chewy on vet and vaccination,,,,,N/A
https://www.chewy.com/vet-care/vet-near-me/fl/plantation,Other,False,7,7,3,4,2.0,3,3,3,3,3,42.9,4,0,0,,31.4,does chewy accept care credit,,,,,Customer Help Center - Focused Keywords; Customer Help Center
https://www.chewy.com/vet-care/vet-near-me/fl/plantation/301-n-university-dr-suite-s2-400,Other,False,11,11,1,10,11.0,0,0,1,1,1,5.7,11,1,0,,56.8,chewy.com phone number,,,,,Customer Help Center - Focused Keywords; 1 - Chewy Branded KWs
https://www.chewy.com/vet-care/vet-near-me/fl/plantation/301-n-university-dr-suite-s2-400/veterinary-services,Other,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,chewy vaccines,,,,,N/A
https://www.chewy.com/vet-care/vet-near-me/ga/alpharetta,Other,False,5,4,0,5,,0,0,0,0,0,0,5,0,0,,55.0,chewys phone number,,,,,Customer Help Center - Focused Keywords; 1 - Chewy Branded KWs; Customer Help Center
https://www.chewy.com/vet-care/vet-near-me/ga/alpharetta/6135-ollie-walk-suite-300,Other,False,3,3,1,2,22.0,0,0,0,1,1,14.6,3,0,1,,56.7,chewy customer service hours,,,,,Customer Help Center - Focused Keywords; Customer Help Center
https://www.chewy.com/vet-care/vet-near-me/ga/atlanta,Other,False,6,6,2,4,15.5,0,0,2,2,2,20.8,6,2,0,,61.7,phone number for chewy,,,,,1 - Chewy Branded KWs; Customer Help Center - Focused Keywords; N/A
https://www.chewy.com/vet-care/vet-near-me/ga/atlanta/4531-olde-perimeter-way-suite-150,Other,False,12,12,1,11,26.0,0,0,0,1,1,3.6,12,0,1,,55.4,chewy.com phone number,,,,,Customer Help Center - Focused Keywords; 1 - Chewy Branded KWs; Customer Help Center
https://www.chewy.com/vet-care/vet-near-me/ga/atlanta/4920-roswell-rd-ne-suites-48-49,Other,False,15,15,1,14,24.0,0,0,0,1,1,2.9,15,0,1,,55.3,chewys phone number,,,,,Customer Help Center - Focused Keywords; 1 - Chewy Branded KWs
https://www.chewy.com/vet-care/vet-near-me/tx/austin,Other,False,1,1,1,0,18.0,0,0,1,1,1,62.5,1,1,0,,75.0,chewy vet care the triangle austin reviews,,,,,Brand Reviews OP27
https://www.chewy.com/vet-care/vet-near-me/tx/austin/4700-w-guadalupe-street-bldg-a-suite-a-1,Other,False,1,1,1,0,3.0,1,1,1,1,1,100,0,0,0,,0.0,chewy vet care the triangle austin reviews,,,,,Brand Reviews OP27
https://www.chewy.com/vet-care/vet-near-me/tx/austin/4700-w-guadalupe-street-bldg-a-suite-a-1/veterinary-services,Other,False,1,1,1,0,26.0,0,0,0,1,1,43.8,1,0,1,,60.0,chewy vet care the triangle austin reviews,,,,,Brand Reviews OP27
https://www.chewy.com/vet-care/vet-near-me/tx/fort-worth/3251-tracewood-way-suite-131,Other,False,3,3,0,3,,0,0,0,0,0,0,3,0,0,,55.0,chewy customer service hours,,,,,Customer Help Center - Focused Keywords; N/A
https://www.chewy.com/vet-care/vet-near-me/tx/houston/8845-w-loop-south-suite-a,Other,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,evaluate the pet supplies and services company chewy on vet and vaccination,,,,,N/A
https://www.chewy.com/vet-care/vet-near-me/tx/mckinney/8701-west-university-drive-suite-430,Other,False,4,4,1,3,3.0,1,1,1,1,1,25.0,3,0,0,,41.2,chewy vet,,,,,N/A; Customer Help Center
https://www.chewy.com/vet-care/veterinary-services,Other,False,20,20,18,2,24.39,1,1,3,18,18,44.1,19,2,15,,58.0,evaluate the pet supplies and services company chewy on vet and vaccination,,,,,Customer Help Center - Focused Keywords; N/A; 1 - Chewy Branded KWs
https://www.chewy.com/vet-organics-ecoears-dog-ear-cleaner/product-reviews/146128,Other,False,1,1,1,0,15.0,0,0,1,1,1,62.5,1,1,0,,75.0,vet organics,,,,,Brands Pages
https://www.chewy.com/vet-organics-ecomange-dog-cat-mange/product-reviews/188041,Other,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,best life for pets mange relief reviews,,,,,Best of OPPORTUNITY
https://www.chewy.com/vet-temp-rapid-digital-dog-cat/dp/274982,PDP,True,1,1,1,0,15.0,0,0,1,1,1,62.5,1,1,0,2.0,59.8,vet-temp,full,full,full,full,HV Brands Pages
https://www.chewy.com/vet-temp-rapid-flexible-digital-dog/dp/274983,PDP,True,1,1,1,0,2.0,1,1,1,1,1,100,0,0,0,4.0,5.2,vet-temp,full,full,full,full,HV Brands Pages
https://www.chewy.com/vet-treat-flea-tick-oral-treatment/dp/3708606,PDP,True,3,3,1,2,25.0,0,0,0,1,1,14.6,3,0,1,1.0,44.7,flea and tick chewy,full,full,full,full,N/A
https://www.chewy.com/vet-worthy-bitter-spray-skin-coat/dp/3502942,PDP,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,vet worthy,full,full,full,full,HV Brands Pages
https://www.chewy.com/vet-worthy-cone-e-collar-dogs/dp/3503454,PDP,True,1,1,1,0,19.0,0,0,1,1,1,62.5,1,1,0,1.0,58.5,vet worthy,full,full,full,full,HV Brands Pages
https://www.chewy.com/vetadryl-diphenhydramine-hcl-tablets/dp/1069230,PDP,False,1,1,1,0,5.0,0,1,1,1,1,88.8,0,0,0,,0.0,vetadryl,,,,,Brands Pages
https://www.chewy.com/vetadryl-diphenhydramine-hcl-tablets/dp/345901,PDP,False,1,1,1,0,1.0,1,1,1,1,1,100,0,0,0,,0.0,vetadryl,,,,,Brands Pages
https://www.chewy.com/vetadryl-diphenhydramine-hcl-tablets/product-reviews/176691,Other,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,vetadryl,,,,,Brands Pages
https://www.chewy.com/vetafarm-nectar-non-gmo-pellets/dp/1130094,PDP,True,1,1,1,0,25.0,0,0,0,1,1,43.8,1,0,1,1.0,47.2,lorikeet nectar mix,partial,partial,partial,weak,Topical Authority
https://www.chewy.com/vetafarm-paradise-pellets-bird-food/dp/1054542,PDP,True,1,1,1,0,24.0,0,0,0,1,1,43.8,1,0,1,3.0,49.5,best eclectus pellets,full,full,full,partial,Topical Authority
https://www.chewy.com/vetafarm-probotic-bird-supplement-31/dp/1054598,PDP,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,2.0,44.8,vetafarm,full,full,full,full,HV Brands Pages
https://www.chewy.com/vetality-canine-aspirin-dogs/product-reviews/704558,Other,False,1,1,1,0,1.0,1,1,1,1,1,100,0,0,0,,0.0,vetality canine aspirin reviews,,,,,Brand Reviews OP27
https://www.chewy.com/vetclassics-allergy-skin-coat-soft/product-reviews/289208,Other,False,1,1,1,0,7.0,0,1,1,1,1,88.8,0,0,0,,0.0,vetclassics,,,,,Brands Pages
https://www.chewy.com/vetclassics-incontinence-support/product-reviews/289261,Other,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,vetclassics,,,,,Brands Pages
https://www.chewy.com/vetericyn-all-in-life-stage-adult-dog/product-reviews/231502,Other,False,1,1,1,0,5.0,0,1,1,1,1,88.8,0,0,0,,0.0,vetericyn dog vitamins supplements,,,,,HVF Pages
https://www.chewy.com/vetericyn-foamcare-equine-medicated/dp/231517,PDP,True,2,2,0,2,,0,0,0,0,0,0,2,0,0,2.0,44.8,medicated horse shampoo,partial,partial,partial,weak,HVF Pages
https://www.chewy.com/vetericyn-plus-antimicrobial-hydrogel/dp/137539,PDP,True,1,1,1,0,10.0,0,1,1,1,1,88.8,0,0,0,,0.0,vetericyn,full,full,full,full,Brands Pages
https://www.chewy.com/veterinary-formula-clinical-care-hot/product-reviews/43525,Other,False,1,1,1,0,23.0,0,0,0,1,1,43.8,1,0,1,,60.0,veterinary formula hot spot and itch relief spray reviews,,,,,Brand Reviews OP27
https://www.chewy.com/veterinary-formula-clinical-care-hot/product-reviews/43527,Other,False,1,1,1,0,12.0,0,0,1,1,1,62.5,1,1,0,,75.0,veterinary formula hot spot and itch relief spray reviews,,,,,Brand Reviews OP27
https://www.chewy.com/veterinary-formula-clinical-care/dp/129352,PDP,True,1,1,1,0,9.0,0,1,1,1,1,88.8,0,0,0,6.0,6.3,anti parasitic dog shampoo,fail,fail,weak,fail,HVF Pages
https://www.chewy.com/veterinary-formula-clinical-care/dp/43537,PDP,True,1,1,1,0,12.0,0,0,1,1,1,62.5,1,1,0,9.0,63.7,hypoallergenic dog shampoos,fail,fail,partial,fail,HVF AI Content Test II; HVF Pages
https://www.chewy.com/veterinary-formula-clinical-care/dp/43540,PDP,True,2,2,1,1,15.0,0,0,1,1,1,31.2,2,1,0,18.0,58.3,anti fungal dog shampoo,fail,fail,weak,fail,Brands Pages; HVF Pages
https://www.chewy.com/veterinary-formula-clinical-care/dp/43541,PDP,True,1,1,1,0,27.0,0,0,0,1,1,43.8,1,0,1,18.0,54.5,veterinary formula clinical care,full,full,full,full,Brands Pages
https://www.chewy.com/veterinary-formula-clinical-care/product-reviews/43529,Other,False,1,1,1,0,10.0,0,1,1,1,1,88.8,0,0,0,,0.0,veterinary formula clinical care,,,,,Brands Pages
https://www.chewy.com/veterinary-formula-smart-coat-complex/product-questions/112444,Other,False,1,1,1,0,7.0,0,1,1,1,1,88.8,0,0,0,,0.0,veterinary formula smart coat complex,,,,,HV Brands Pages
https://www.chewy.com/veterinary-formula-solutions-snow/product-reviews/112426,Other,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,veterinary formula smart coat complex,,,,,HV Brands Pages
https://www.chewy.com/veterinary-formula-solutions-soothing/product-reviews/112432,Other,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,veterinary formula smart coat complex,,,,,HV Brands Pages
https://www.chewy.com/veterinary-formula-solutions-ultra/product-reviews/112441,Other,False,1,1,1,0,2.0,1,1,1,1,1,100,0,0,0,,0.0,veterinary formula smart coat complex,,,,,HV Brands Pages
https://www.chewy.com/veterinary-formula-solutions-ultra/product-reviews/112444,Other,False,1,1,1,0,19.0,0,0,1,1,1,62.5,1,1,0,,75.0,veterinary formula smart coat complex,,,,,HV Brands Pages
https://www.chewy.com/veterinary-select-digestive-care/product-reviews/265065,Other,False,1,1,1,0,11.0,0,0,1,1,1,62.5,1,1,0,,75.0,veterinary select,,,,,Brands Pages
https://www.chewy.com/veterinary-select-protect-puffs/dp/891270,PDP,True,2,2,2,0,8.0,0,1,2,2,2,75.6,1,1,0,1.0,30.4,veterinary select,full,full,full,full,Savings - Sale - Dog; Brands Pages
https://www.chewy.com/vetiq-5-n-one-soft-chew-multivitamin/dp/4096566,PDP,True,1,1,1,0,13.0,0,0,1,1,1,62.5,1,1,0,1.0,58.5,vetiq dog vitamins supplements,fail,fail,partial,weak,HVF Pages
https://www.chewy.com/vetiq-5-n-one-soft-chew-multivitamin/product-reviews/507014,Other,False,2,2,2,0,23.5,0,0,0,2,2,43.8,2,0,2,,60.0,vet iq reviews,,,,,Brand Reviews OP27; N/A
https://www.chewy.com/vetiq-advanced-hip-joint-chicken/product-reviews/341444,Other,False,1,1,1,0,22.0,0,0,0,1,1,43.8,1,0,1,,60.0,vetiq hip and joint reviews,,,,,Brand Reviews OP27
https://www.chewy.com/vetiq-calming-soft-chew-calming/dp/777846,PDP,True,1,1,1,0,9.0,0,1,1,1,1,88.8,0,0,0,2.0,3.6,vetiq calming reviews,partial,partial,partial,partial,Brand Reviews OP27
https://www.chewy.com/vetiq-calming-soft-chew-calming/product-reviews/507030,Other,False,2,2,2,0,17.5,0,1,1,2,2,66.2,1,0,1,,30.0,vet iq reviews,,,,,N/A; Brand Reviews OP27
https://www.chewy.com/vetiq-hickory-smoke-flavored-soft/dp/4180398,PDP,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,4.0,46.5,flea and tick chewy,full,full,full,fail,N/A
https://www.chewy.com/vetiq-hickory-smoke-flavored-soft/product-reviews/970694,Other,False,3,3,3,0,11.0,0,2,3,3,3,80.0,1,1,0,,25.0,vetiq flea and tick reviews,,,,,Brand Reviews OP27; N/A
https://www.chewy.com/vetiq-hip-joint-soft-chew-joint/dp/234869,PDP,True,2,2,1,1,27.0,0,0,0,1,1,21.9,2,0,1,2.0,46.7,chewy joint supplement,full,full,full,partial,N/A; HVF Pages
